vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info
What Does High-Quality Preschool Look Like  NPR Ed.mp4,365,15.223541666666666,1,person,0.6773585677146912,"[485.602294921875, 115.62654876708984, 536.7041625976562, 444.2994689941406]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,365,15.223541666666666,1,person,0.5930655598640442,"[204.76528930664062, 143.26290893554688, 242.5219268798828, 248.4003448486328]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,365,15.223541666666666,1,person,0.5911293029785156,"[378.5769958496094, 149.8534393310547, 450.03765869140625, 426.48541259765625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,365,15.223541666666666,64,laptop,0.5560846924781799,"[396.9037780761719, 85.25477600097656, 450.0562438964844, 179.4822235107422]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,365,15.223541666666666,64,laptop,0.5062956809997559,"[265.8239440917969, 94.95804595947266, 312.321533203125, 144.0847625732422]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,365,15.223541666666666,31,skis,0.5010679960250854,"[406.566162109375, 440.1629943847656, 426.545166015625, 501.3708190917969]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.9960913062095642,"[232.58535766601562, 115.7319107055664, 345.61529541015625, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.9956450462341309,"[527.1129760742188, 9.054150581359863, 631.187744140625, 499.7687072753906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.9933869242668152,"[331.3529968261719, 176.9094696044922, 433.59503173828125, 638.744140625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.986465334892273,"[151.4358367919922, 187.2679901123047, 268.1799011230469, 636.8125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.9592501521110535,"[466.42218017578125, 116.21353912353516, 546.5232543945312, 492.5761413574219]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.9495145678520203,"[7.595691204071045, 35.76418685913086, 235.9644012451172, 626.3722534179688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.9400255084037781,"[377.9283752441406, 155.1843719482422, 497.81158447265625, 564.2401733398438]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,64,laptop,0.7720339894294739,"[412.23956298828125, 73.15111541748047, 455.6144714355469, 180.11795043945312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,64,laptop,0.7504345178604126,"[273.67938232421875, 90.75118255615234, 318.6912536621094, 139.50648498535156]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,1,person,0.6906420588493347,"[217.91123962402344, 128.19570922851562, 250.64599609375, 265.7080993652344]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,62,toilet,0.6896985173225403,"[543.9627685546875, 339.0065612792969, 639.6372680664062, 635.2553100585938]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,64,laptop,0.6069519519805908,"[383.3946533203125, 48.81245803833008, 459.8097229003906, 179.53628540039062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,27,handbag,0.5982238054275513,"[430.091064453125, 234.5089111328125, 497.5460510253906, 394.7017517089844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,370,15.432083333333333,62,toilet,0.5646193027496338,"[574.0630493164062, 289.6294250488281, 640.0, 580.1505126953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9945979118347168,"[335.3506164550781, 166.8185272216797, 434.2000427246094, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9938094019889832,"[533.0607299804688, 4.235888957977295, 637.1444702148438, 524.380859375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9934539794921875,"[234.28018188476562, 120.10578918457031, 347.82598876953125, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9899066090583801,"[398.3883972167969, 169.24029541015625, 503.58868408203125, 576.958251953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9741265773773193,"[5.99639892578125, 25.2655029296875, 250.43199157714844, 627.0696411132812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9674192070960999,"[155.21841430664062, 198.18350219726562, 266.5724182128906, 627.7922973632812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.9383155703544617,"[465.0721740722656, 130.89405822753906, 548.0499267578125, 533.5857543945312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,64,laptop,0.8685973286628723,"[272.91046142578125, 94.41282653808594, 323.3456115722656, 145.4375762939453]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,64,laptop,0.6295393705368042,"[411.7386169433594, 73.89164733886719, 458.5102233886719, 180.39382934570312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.6260169744491577,"[500.07421875, 119.56597900390625, 556.7193603515625, 500.18658447265625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,1,person,0.5811529159545898,"[614.6103515625, 148.89671325683594, 639.7024536132812, 304.3130187988281]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,62,toilet,0.5517647862434387,"[554.9663696289062, 343.992919921875, 640.0, 625.5993041992188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,375,15.640624999999998,64,laptop,0.5236654877662659,"[387.649169921875, 48.16326904296875, 462.2003479003906, 187.6113739013672]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.9950107336044312,"[234.8089599609375, 111.2717514038086, 351.7904052734375, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.9935877323150635,"[335.6371765136719, 175.4564666748047, 438.3385314941406, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.9873059988021851,"[519.2615966796875, 10.11130428314209, 636.3452758789062, 515.1854858398438]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.9858954548835754,"[159.47581481933594, 198.3916473388672, 270.59466552734375, 620.3776245117188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.9796292185783386,"[3.52435302734375, 3.261474609375, 222.1186065673828, 618.6964721679688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.9765974879264832,"[405.2868957519531, 169.36990356445312, 504.5406799316406, 576.0744018554688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.8857797384262085,"[467.73876953125, 149.30784606933594, 529.0712280273438, 507.7408142089844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,64,laptop,0.80550616979599,"[278.0743713378906, 93.42225646972656, 325.10430908203125, 145.11863708496094]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.7645243406295776,"[486.9444274902344, 103.6709213256836, 565.83154296875, 529.5875244140625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.5919718146324158,"[186.052734375, 159.7591552734375, 319.258056640625, 632.9093627929688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,32,snowboard,0.5799646973609924,"[529.79833984375, 178.1436004638672, 547.5248413085938, 241.876708984375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.5175228118896484,"[57.83028793334961, 158.83837890625, 254.5543975830078, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,380,15.849166666666665,1,person,0.5061699748039246,"[512.1386108398438, 104.0994873046875, 556.4735717773438, 250.7115936279297]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9960447549819946,"[516.773193359375, 4.737060546875, 630.7596435546875, 559.0099487304688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9941071271896362,"[333.5592346191406, 177.10508728027344, 439.3675231933594, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9899652600288391,"[232.00572204589844, 111.0248031616211, 354.9276428222656, 628.9220581054688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9814318418502808,"[155.4546661376953, 195.10935974121094, 270.06439208984375, 629.6080322265625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9650025367736816,"[6.626941204071045, 26.0440673828125, 253.194091796875, 626.4011840820312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9645313024520874,"[468.96923828125, 131.85801696777344, 548.3795776367188, 541.0875854492188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.9309360384941101,"[414.8844299316406, 168.63169860839844, 490.7270202636719, 585.9707641601562]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,64,laptop,0.729362964630127,"[278.9143981933594, 91.99571990966797, 324.4591369628906, 138.92990112304688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.5643512606620789,"[505.3800354003906, 112.16802215576172, 541.704345703125, 210.270751953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,385,16.05770833333333,1,person,0.5222808718681335,"[220.2846221923828, 281.59173583984375, 282.0497131347656, 507.7658386230469]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9921069145202637,"[334.9064636230469, 173.3429718017578, 440.0976257324219, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9897505640983582,"[160.1516571044922, 192.03074645996094, 275.1221618652344, 628.2296142578125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9892019033432007,"[512.3114013671875, 9.85910701751709, 629.1658935546875, 517.0772705078125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9723381400108337,"[229.51304626464844, 106.629150390625, 360.35992431640625, 635.9773559570312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9583964347839355,"[9.508654594421387, 30.795629501342773, 248.23046875, 625.27294921875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9558503031730652,"[415.8908386230469, 173.21072387695312, 503.3448181152344, 588.6680908203125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.9211242198944092,"[474.35552978515625, 115.0712661743164, 541.959716796875, 497.9501037597656]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,64,laptop,0.6379297375679016,"[283.7745361328125, 88.17156982421875, 324.2113952636719, 132.99363708496094]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,62,toilet,0.6238213181495667,"[564.7732543945312, 295.26873779296875, 635.3219604492188, 617.9685668945312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,1,person,0.5861456990242004,"[220.63223266601562, 288.7747497558594, 285.52618408203125, 595.5704345703125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,390,16.26625,64,laptop,0.5665807127952576,"[390.87994384765625, 47.106014251708984, 468.39556884765625, 199.10427856445312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.9923784732818604,"[339.1067199707031, 178.1585235595703, 443.1906433105469, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.989822268486023,"[509.9414978027344, 7.739282131195068, 626.224609375, 526.20263671875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.9873175024986267,"[236.6488800048828, 110.44775390625, 357.74615478515625, 639.2551879882812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.9821187257766724,"[160.6365966796875, 196.3834228515625, 273.7410888671875, 626.1387939453125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.9783350825309753,"[8.250207901000977, 28.09065055847168, 261.8749084472656, 627.6373291015625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.9472289085388184,"[420.20635986328125, 168.76025390625, 507.1335144042969, 578.6678466796875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.8207963109016418,"[472.91998291015625, 132.10459899902344, 536.2108764648438, 530.6112060546875]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.7847107648849487,"[323.59588623046875, 135.98387145996094, 363.8389892578125, 337.2846374511719]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.6778414845466614,"[219.6205291748047, 292.13629150390625, 286.0968933105469, 597.7643432617188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.594044029712677,"[481.8628845214844, 128.70582580566406, 531.3602905273438, 367.94342041015625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,64,laptop,0.5520110130310059,"[285.7046203613281, 87.9049072265625, 323.98040771484375, 127.91509246826172]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.5477306246757507,"[325.89593505859375, 136.83322143554688, 350.49090576171875, 209.4127960205078]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.5301806926727295,"[484.8651428222656, 145.865478515625, 529.1803588867188, 261.6185302734375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,395,16.474791666666665,1,person,0.5056871175765991,"[514.6075439453125, 108.54839324951172, 544.7150268554688, 188.0153045654297]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.9891582727432251,"[338.69805908203125, 177.438720703125, 442.0884704589844, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.986149787902832,"[3.505053758621216, 9.0828857421875, 252.2843475341797, 617.9078369140625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.9854066371917725,"[498.1193542480469, 4.698950290679932, 619.1497192382812, 539.7224731445312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.9845714569091797,"[234.6950225830078, 107.68525695800781, 356.0577087402344, 626.6251220703125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.9734684228897095,"[419.8344421386719, 163.061279296875, 510.6940002441406, 587.7943115234375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.971322238445282,"[160.7313232421875, 178.4556884765625, 287.2417907714844, 631.9779663085938]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.8090595602989197,"[329.4114685058594, 132.2578582763672, 368.5928649902344, 336.2626647949219]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.7191113233566284,"[480.7029724121094, 142.68301391601562, 530.9713745117188, 521.8781127929688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,64,laptop,0.6895034909248352,"[374.94097900390625, 25.774383544921875, 473.3409729003906, 208.9521484375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.6429389715194702,"[480.3678283691406, 137.39231872558594, 530.1727905273438, 313.8239440917969]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.5403708219528198,"[479.6686096191406, 85.04204559326172, 567.488037109375, 540.3770751953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.5157040357589722,"[333.1576843261719, 130.5902099609375, 366.9874267578125, 206.32095336914062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,400,16.683333333333334,1,person,0.5014861226081848,"[221.62620544433594, 290.862060546875, 288.3706359863281, 586.394287109375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.9918938279151917,"[339.3671569824219, 181.0083770751953, 445.8313903808594, 640.0]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.9876768589019775,"[3.983874559402466, 14.778246879577637, 276.0226135253906, 625.2677001953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.9869628548622131,"[496.3540954589844, 3.246997117996216, 604.0738525390625, 532.5407104492188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.9820472002029419,"[416.38232421875, 157.130126953125, 517.4730834960938, 598.3142700195312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.981007993221283,"[231.17771911621094, 105.30022430419922, 356.9142761230469, 636.67578125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.9661956429481506,"[160.3189697265625, 174.6165771484375, 286.5859069824219, 631.7535400390625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.9032690525054932,"[571.2276611328125, 137.3486785888672, 623.2692260742188, 444.17974853515625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,1,person,0.7618812918663025,"[486.9854431152344, 141.2630157470703, 522.3607788085938, 226.0692901611328]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,64,laptop,0.7016390562057495,"[185.3361053466797, 112.63060760498047, 217.805419921875, 175.1710662841797]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,64,laptop,0.6727965474128723,"[387.171875, 32.11967086791992, 469.826171875, 212.92613220214844]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,405,16.891875,64,laptop,0.6436339616775513,"[285.1972961425781, 82.8243408203125, 325.28607177734375, 123.9856185913086]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9913252592086792,"[227.38186645507812, 94.8810806274414, 362.17572021484375, 634.0930786132812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9908344745635986,"[338.6772766113281, 177.76101684570312, 449.22930908203125, 635.2765502929688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9893743395805359,"[5.557336330413818, 10.218896865844727, 273.29840087890625, 627.1937255859375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9788766503334045,"[416.02789306640625, 152.04722595214844, 515.8038940429688, 572.6880493164062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9707154035568237,"[473.7955017089844, 9.042407035827637, 593.6921997070312, 489.0087890625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9615197777748108,"[161.97337341308594, 182.31155395507812, 276.4547119140625, 619.9472045898438]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.9306867122650146,"[554.2059936523438, 136.633544921875, 625.6293334960938, 490.65435791015625]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,64,laptop,0.81705242395401,"[284.2813720703125, 79.37812805175781, 330.0541687011719, 123.32283782958984]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,1,person,0.6364370584487915,"[570.1527709960938, 134.83787536621094, 620.9447631835938, 255.31216430664062]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,410,17.100416666666664,64,laptop,0.5622944831848145,"[400.9817810058594, 55.06836700439453, 475.5380554199219, 207.7716522216797]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9909797310829163,"[4.55560302734375, 16.113916397094727, 277.7250061035156, 619.1574096679688]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9905650615692139,"[338.3166198730469, 183.931884765625, 454.09521484375, 637.1920776367188]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9897881746292114,"[226.8370819091797, 99.0185317993164, 361.1991882324219, 629.2546997070312]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9860917925834656,"[481.11309814453125, 9.015161514282227, 582.8570556640625, 535.7403564453125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9768344759941101,"[417.4817810058594, 161.8367462158203, 503.2923278808594, 566.8313598632812]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9524601697921753,"[551.4574584960938, 140.15530395507812, 624.7608032226562, 521.3876953125]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.9305114150047302,"[140.65538024902344, 163.31309509277344, 275.269775390625, 633.6192016601562]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.8773375153541565,"[226.2789306640625, 140.37831115722656, 264.3267517089844, 225.98583984375]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,64,laptop,0.7124614119529724,"[399.9443664550781, 49.6719970703125, 472.89727783203125, 191.30577087402344]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.5703506469726562,"[170.97293090820312, 170.88291931152344, 261.8110656738281, 410.1485900878906]"
What Does High-Quality Preschool Look Like  NPR Ed.mp4,415,17.308958333333333,1,person,0.5086780786514282,"[365.820068359375, 139.0446014404297, 418.4543151855469, 205.59654235839844]"
